Timestamp;YEAR;FRUITS_VEGGIES;DAILY_STRESS;PLACES_VISITED;CORE_CIRCLE;SUPPORTING_OTHERS;SOCIAL_NETWORK;ACHIEVEMENT;DONATION;BMI_RANGE;TODO_COMPLETED;FLOW;DAILY_STEPS;LIVE_VISION;SLEEP_HOURS;LOST_VACATION;DAILY_SHOUTING;SUFFICIENT_INCOME;PERSONAL_AWARDS;TIME_FOR_PASSION;WEEKLY_MEDITATION;AGE;GENDER;WORK_LIFE_BALANCE_SCORE
16/7/2017;2017;1;5;10;2;3;1;3;3;1;2;4;5;10;9;10;5;1;1;1;10;21 to 35;Female;621.8
17/7/2017;2017;4;1;10;8;10;5;4;5;2;6;2;4;2;8;0;1;2;10;5;8;51 or more;Female;711.5
17/7/2017;2017;3;2;10;10;10;10;10;5;1;10;10;4;10;8;0;1;2;10;10;10;51 or more;Female;789.7
18/7/2017;2017;3;3;5;4;7;4;2;2;1;6;3;10;5;6;0;5;2;7;2;7;36 to 50;Female;678.3
18/7/2017;2017;5;4;10;4;10;3;2;5;2;6;2;4;10;8;0;1;2;4;1;5;36 to 50;Female;682.6
18/7/2017;2017;1;4;2;0;9;3;0;1;2;7;3;4;0;8;7;6;1;1;1;2;21 to 35;Female;568.7
18/7/2017;2017;2;2;3;5;6;7;2;0;1;7;2;10;0;7;2;3;2;8;0;2;36 to 50;Female;656.4
18/7/2017;2017;3;4;4;2;10;5;2;0;1;4;5;8;6;5;4;3;2;10;10;3;21 to 35;Male;674.3
18/7/2017;2017;3;2;4;6;10;7;3;5;2;8;2;4;0;7;0;0;2;10;1;4;51 or more;Female;679
18/7/2017;2017;1;2;1;7;0;5;2;0;1;2;1;1;0;4;0;3;2;0;0;6;36 to 50;Female;603
19/7/2017;2017;5;5;9;4;10;10;6;5;1;10;10;10;5;7;0;2;2;10;5;10;36 to 50;Female;758.4
19/7/2017;2017;1;2;2;5;3;6;1;5;1;6;2;5;0;6;0;1;2;3;1;2;21 to 35;Female;646.7
19/7/2017;2017;5;3;6;1;5;2;2;5;1;5;2;5;1;7;0;2;2;4;4;10;36 to 50;Female;675.8
19/7/2017;2017;2;1;2;2;2;8;3;5;2;3;5;1;10;8;8;3;2;1;8;3;36 to 50;Male;642.9
19/7/2017;2017;4;2;10;6;6;8;2;5;1;3;3;8;4;6;1;2;2;6;3;5;36 to 50;Female;701.7
19/7/2017;2017;3;3;7;8;7;4;7;3;1;6;6;9;1;8;7;3;2;2;2;8;51 or more;Female;685.3
19/7/2017;2017;4;2;3;10;7;5;8;5;1;7;4;8;3;7;2;2;2;10;4;6;36 to 50;Male;720.6
20/7/2017;2017;5;2;3;10;6;10;3;5;2;9;5;3;1;8;0;0;2;3;3;7;51 or more;Female;694.3
20/7/2017;2017;2;1;1;3;6;10;2;5;2;10;3;1;5;8;0;0;1;9;1;7;36 to 50;Female;661.6
20/7/2017;2017;1;5;3;1;2;10;1;0;2;6;2;3;0;6;10;8;1;5;1;7;51 or more;Male;564.7
21/7/2017;2017;2;4;9;7;2;8;0;0;1;3;2;4;4;6;0;2;2;7;2;4;21 to 35;Male;651.6
21/7/2017;2017;5;1;3;2;7;4;4;1;1;4;3;6;4;7;3;1;2;8;4;8;36 to 50;Male;682.8
21/7/2017;2017;3;4;6;8;3;10;5;5;1;7;7;8;0;7;6;2;2;9;0;1;51 or more;Male;684.9
21/7/2017;2017;3;5;2;1;10;10;0;3;2;3;4;6;0;6;0;10;2;5;3;10;36 to 50;Female;635
21/7/2017;2017;5;1;6;7;10;10;10;5;1;8;8;5;10;8;3;0;2;10;5;10;36 to 50;Male;771.2
22/7/2017;2017;2;0;10;4;2;1;10;4;1;10;1;6;5;8;0;0;2;10;4;10;36 to 50;Female;722.1
22/7/2017;2017;5;4;6;2;5;9;4;1;1;3;6;9;10;6;1;1;2;1;3;6;51 or more;Female;686.6
22/7/2017;2017;1;1;2;2;2;3;2;0;2;8;3;3;3;6;10;5;2;7;6;7;36 to 50;Male;612.3
22/7/2017;2017;0;1;3;5;6;2;3;4;2;7;5;5;5;5;2;5;2;7;3;5;36 to 50;Female;648.2
23/7/2017;2017;0;2;2;2;2;9;1;2;2;1;1;3;1;9;10;10;2;6;2;10;36 to 50;Female;595.9
23/7/2017;2017;1;3;7;3;2;10;2;0;1;10;0;10;0;8;0;1;2;5;1;0;21 to 35;Female;654.9
23/7/2017;2017;3;3;5;1;6;3;3;5;2;2;1;7;0;6;0;1;2;10;1;10;51 or more;Female;655.6
23/7/2017;2017;2;0;5;8;7;6;2;4;2;9;4;6;10;5;0;1;2;5;4;10;51 or more;Female;702.8
23/7/2017;2017;3;3;6;5;3;4;7;1;2;5;6;6;3;8;0;1;2;5;3;6;51 or more;Female;662.6
23/7/2017;2017;5;2;4;6;5;10;7;4;2;6;7;1;10;6;0;3;2;6;7;5;36 to 50;Female;700.3
24/7/2017;2017;5;3;10;6;10;3;5;2;2;6;2;10;3;7;0;3;2;10;3;5;21 to 35;Female;692.1
24/7/2017;2017;4;1;5;2;2;3;2;2;1;3;3;10;5;9;0;1;1;6;3;10;Less than 20;Male;670.4
24/7/2017;2017;3;2;2;2;10;2;1;1;1;6;3;8;3;5;10;1;1;3;2;1;36 to 50;Male;616.5
24/7/2017;2017;2;1;3;1;1;1;3;0;2;6;2;10;2;7;3;0;2;4;2;2;51 or more;Female;620.7
24/7/2017;2017;2;4;10;5;6;8;7;1;2;8;4;5;2;7;0;2;2;7;6;6;36 to 50;Female;677.5
24/7/2017;2017;1;4;2;5;10;10;4;5;1;8;1;2;1;7;0;9;2;4;4;10;21 to 35;Male;670.1
24/7/2017;2017;5;4;10;8;1;10;2;5;1;1;3;6;0;10;0;10;1;1;0;10;21 to 35;Female;656.2
24/7/2017;2017;5;4;5;5;10;6;2;5;1;6;1;5;1;8;4;4;2;8;1;7;51 or more;Male;681.1
25/7/2017;2017;4;4;9;10;10;9;5;4;1;7;4;8;5;7;0;6;2;9;2;10;21 to 35;Female;729.1
25/7/2017;2017;2;2;7;5;10;3;7;2;1;3;3;10;2;7;5;0;1;7;5;9;51 or more;Male;678.5
25/7/2017;2017;5;0;6;8;10;6;6;5;2;8;5;10;5;6;0;2;2;10;8;7;51 or more;Male;739.5
26/7/2017;2017;2;4;9;5;8;2;3;3;2;0;0;1;0;10;0;2;1;9;1;9;51 or more;Female;626.3
26/7/2017;2017;4;4;3;4;6;3;5;1;2;4;3;2;10;6;0;4;2;2;4;2;36 to 50;Female;634.2
26/7/2017;2017;5;5;10;10;10;5;6;5;2;5;4;4;2;7;0;10;1;2;4;10;36 to 50;Female;663.7
26/7/2017;2017;1;3;5;3;0;4;5;2;2;0;1;10;0;7;0;3;1;4;1;1;21 to 35;Male;595.2
26/7/2017;2017;2;2;6;6;3;1;1;5;1;5;5;5;5;7;10;0;1;5;2;10;21 to 35;Male;650.3
26/7/2017;2017;1;4;2;3;10;8;0;5;2;0;0;3;1;8;0;10;1;2;0;1;36 to 50;Female;583.8
26/7/2017;2017;3;2;9;2;3;5;4;2;2;6;2;5;3;7;5;10;2;6;3;5;36 to 50;Female;633.3
27/7/2017;2017;3;3;6;3;5;3;3;5;2;4;1;3;1;5;0;1;2;4;0;9;51 or more;Female;641
27/7/2017;2017;1;4;1;9;1;3;2;0;2;0;2;5;2;9;0;5;2;0;4;7;21 to 35;Male;604.8
27/7/2017;2017;3;5;10;2;10;3;8;5;1;1;1;10;1;5;0;4;2;6;5;3;36 to 50;Male;678.1
28/7/2017;2017;2;3;10;3;10;2;3;5;1;7;5;7;2;7;2;2;2;7;2;5;51 or more;Female;689.8
28/7/2017;2017;3;5;0;4;10;4;3;5;2;5;1;5;10;4;10;10;1;4;1;3;36 to 50;Female;597
28/7/2017;2017;5;4;3;2;7;2;2;2;1;3;2;4;3;8;3;8;1;5;4;6;21 to 35;Female;624.8
28/7/2017;2017;4;1;4;8;3;7;3;5;1;7;1;9;0;6;0;3;2;1;1;6;36 to 50;Female;681.5
28/7/2017;2017;4;2;3;10;6;10;1;1;1;10;1;10;2;7;0;0;2;4;6;10;51 or more;Female;710.8
28/7/2017;2017;1;5;1;0;3;1;3;0;1;2;4;4;2;8;5;4;1;5;1;3;21 to 35;Female;580.6
29/7/2017;2017;2;4;5;10;10;10;6;5;2;5;3;9;2;6;7;0;2;3;1;10;36 to 50;Male;681.5
29/7/2017;2017;2;2;7;4;10;6;4;5;1;4;5;5;10;6;0;2;2;8;7;10;51 or more;Female;723.2
29/7/2017;2017;1;2;4;3;3;10;2;5;2;3;1;6;0;8;2;0;2;5;5;10;21 to 35;Male;659.2
30/7/2017;2017;4;3;3;3;3;5;5;1;1;7;5;3;5;7;1;1;2;3;3;6;Less than 20;Female;665.2
30/7/2017;2017;4;5;9;0;10;10;0;5;2;3;3;10;0;5;3;8;2;10;4;10;51 or more;Female;667.9
30/7/2017;2017;5;2;10;10;10;10;2;3;2;6;2;2;2;7;0;2;2;10;2;8;21 to 35;Male;700.7
30/7/2017;2017;2;4;2;3;7;4;7;1;2;4;1;8;2;6;4;3;2;5;1;6;51 or more;Female;626.9
30/7/2017;2017;2;3;4;2;4;10;1;1;2;2;1;5;1;6;0;0;2;5;1;4;51 or more;Female;624.6
30/7/2017;2017;2;1;4;3;4;4;2;5;2;3;2;7;5;5;0;3;2;1;4;5;21 to 35;Male;645.2
30/7/2017;2017;4;5;5;10;10;10;6;5;2;6;1;8;4;8;0;4;2;6;10;7;36 to 50;Male;708.9
30/7/2017;2017;4;1;10;10;10;8;10;5;1;8;1;4;10;8;0;0;2;8;3;10;51 or more;Female;760.8
31/7/2017;2017;2;3;4;4;1;5;1;0;1;5;3;10;0;6;0;0;2;6;2;4;21 to 35;Male;647.7
31/7/2017;2017;2;3;10;10;7;10;10;5;1;8;3;5;2;8;3;2;2;10;2;10;21 to 35;Female;730.4
31/7/2017;2017;4;1;4;10;10;3;3;3;1;7;10;3;1;9;0;2;2;1;10;10;36 to 50;Female;718.3
31/7/2017;2017;4;1;4;10;10;3;3;3;1;7;10;3;1;9;0;2;2;1;10;10;36 to 50;Female;718.3
31/7/2017;2017;3;1;10;1;8;3;7;0;1;10;1;10;1;8;0;8;1;5;1;10;21 to 35;Female;668.5
31/7/2017;2017;4;1;3;3;3;5;1;2;2;6;2;8;3;8;0;1;2;3;1;7;36 to 50;Male;652.8
31/7/2017;2017;2;2;7;3;2;7;3;2;1;3;3;4;0;3;8;3;2;4;7;7;Less than 20;Female;640.8
13/8/2017;2017;5;3;7;3;7;7;3;3;1;7;3;6;6;6;2;2;2;7;1;3;36 to 50;Female;686
13/8/2017;2017;3;2;10;4;10;8;7;2;1;9;4;4;1;8;10;3;1;2;2;3;21 to 35;Female;657.1
13/8/2017;2017;2;2;5;4;1;2;5;0;1;9;3;3;0;9;0;5;2;2;2;8;51 or more;Male;645.2
13/8/2017;2017;3;3;3;5;2;3;0;4;2;10;3;5;2;8;0;1;2;8;5;7;51 or more;Female;662.4
14/8/2017;2017;2;2;1;6;2;4;2;1;1;3;2;6;0;7;0;0;2;2;4;3;21 to 35;Male;638.6
14/8/2017;2017;4;2;8;8;8;10;8;3;2;6;5;7;3;8;0;1;2;5;6;6;36 to 50;Female;712.1
14/8/2017;2017;3;2;2;10;10;10;3;5;2;9;4;10;3;7;7;5;1;5;3;9;51 or more;Male;675.1
14/8/2017;2017;4;3;10;7;4;7;1;2;2;8;1;3;4;8;0;0;1;2;9;7;21 to 35;Female;660.3
14/8/2017;2017;1;1;2;3;2;6;3;2;2;2;1;5;0;6;0;1;1;5;0;3;36 to 50;Female;599.1
14/8/2017;2017;1;4;5;5;2;3;6;1;2;9;6;5;4;7;5;5;2;2;6;10;Less than 20;Female;641.8
14/8/2017;2017;4;3;2;4;7;7;1;5;1;6;1;5;1;8;10;3;1;8;3;4;36 to 50;Female;642
15/8/2017;2017;2;4;5;6;10;8;7;2;2;7;2;9;10;6;8;2;2;10;4;2;36 to 50;Male;676.4
15/8/2017;2017;5;3;10;8;10;10;10;5;2;5;3;10;10;7;10;3;2;10;8;10;51 or more;Male;738
15/8/2017;2017;5;4;8;10;10;10;4;5;2;7;3;8;2;7;7;1;2;10;7;7;51 or more;Female;712.1
15/8/2017;2017;4;3;5;5;5;5;5;3;1;5;5;5;5;5;5;5;2;5;4;5;21 to 35;Male;668.6
16/8/2017;2017;2;2;3;7;9;10;5;3;1;4;2;4;2;6;0;4;2;10;6;7;51 or more;Female;694.1
16/8/2017;2017;5;1;7;10;4;7;5;3;1;7;5;6;3;8;0;5;2;4;5;6;36 to 50;Female;710.2
17/8/2017;2017;3;1;5;7;8;10;7;5;1;8;8;10;4;7;0;3;2;10;10;7;36 to 50;Male;755
17/8/2017;2017;5;5;5;5;8;10;6;5;1;7;4;9;1;6;8;4;2;3;1;10;51 or more;Female;688.3
17/8/2017;2017;0;0;0;1;3;0;10;0;2;5;1;1;0;8;0;0;1;3;0;10;36 to 50;Male;600.4
17/8/2017;2017;3;3;10;4;4;10;7;5;2;2;3;10;0;6;10;0;2;10;1;3;36 to 50;Male;666.4
17/8/2017;2017;5;4;6;9;6;6;3;4;1;8;2;6;0;8;0;3;2;3;4;6;36 to 50;Female;689.8
17/8/2017;2017;5;3;10;10;10;4;10;5;1;7;7;4;10;7;0;6;2;10;8;6;51 or more;Male;752.1
17/8/2017;2017;5;1;10;7;5;5;2;3;1;6;2;7;3;9;0;1;2;6;5;4;21 to 35;Female;707.2
18/8/2017;2017;4;3;10;8;10;8;5;5;1;8;1;4;3;8;0;3;2;8;1;10;36 to 50;Female;721.7
18/8/2017;2017;4;3;1;6;10;10;2;0;1;8;4;7;10;9;0;3;1;7;9;7;21 to 35;Female;698.7
18/8/2017;2017;4;3;1;6;10;10;2;0;1;8;4;7;10;9;0;3;1;7;9;7;21 to 35;Female;698.7
18/8/2017;2017;2;1;10;7;6;5;2;3;2;4;4;7;10;8;5;2;2;2;3;10;21 to 35;Male;681.5
18/8/2017;2017;2;1;10;10;7;6;3;5;2;5;1;7;1;7;0;1;1;6;5;4;36 to 50;Female;671.1
18/8/2017;2017;3;3;3;1;5;2;3;0;1;3;3;5;5;8;0;1;2;4;4;5;Less than 20;Male;648.8
18/8/2017;2017;3;4;5;5;7;1;3;5;2;6;0;5;0;6;0;1;2;10;4;7;Less than 20;Female;658.6
18/8/2017;2017;4;3;10;8;10;8;5;5;1;8;1;4;3;8;0;3;2;8;1;10;36 to 50;Female;721.7
19/8/2017;2017;0;2;6;5;3;4;6;2;1;1;4;2;1;6;3;4;1;10;2;9;21 to 35;Female;634.2
19/8/2017;2017;1;3;3;4;10;6;3;1;1;2;2;4;1;7;4;3;2;3;1;5;21 to 35;Female;634.8
19/8/2017;2017;3;2;10;0;3;2;3;5;2;9;0;2;10;9;10;2;2;8;1;10;21 to 35;Female;660.3
19/8/2017;2017;1;3;4;3;10;10;3;4;2;10;3;5;6;6;0;1;2;6;3;5;51 or more;Female;677.3
19/8/2017;2017;4;4;1;6;5;10;5;5;2;8;2;3;10;6;10;2;2;5;4;5;36 to 50;Female;661.6
19/8/2017;2017;2;5;2;5;0;10;3;0;1;7;1;3;5;7;10;2;2;0;1;1;21 to 35;Male;609.1
20/8/2017;2017;5;3;10;2;10;10;7;5;1;4;2;10;2;6;0;1;2;5;3;10;36 to 50;Male;724.2
20/8/2017;2017;5;4;0;1;1;2;0;3;2;2;0;5;1;8;10;4;1;2;1;2;21 to 35;Female;562.1
20/8/2017;2017;5;4;10;5;10;10;4;5;2;9;2;7;10;8;3;2;2;10;3;10;51 or more;Female;725.7
20/8/2017;2017;5;0;10;3;4;5;2;5;2;3;3;3;5;8;3;1;2;10;4;4;51 or more;Male;682.4
21/8/2017;2017;3;4;7;2;10;10;7;2;2;5;4;2;2;6;5;4;1;10;2;8;51 or more;Male;644.4
21/8/2017;2017;5;1;9;9;9;6;7;4;1;8;2;10;2;7;3;3;2;4;2;7;36 to 50;Female;721
21/8/2017;2017;1;3;1;2;2;3;1;1;2;0;1;1;5;8;10;3;2;3;0;7;21 to 35;Male;578.3
21/8/2017;2017;3;3;6;5;8;7;5;1;2;3;5;8;7;6;5;2;2;7;5;8;21 to 35;Male;674.5
21/8/2017;2017;3;4;9;6;4;10;4;5;2;9;5;10;6;7;0;1;2;10;10;7;36 to 50;Female;724.4
21/8/2017;2017;2;5;4;6;6;5;2;2;2;2;1;5;0;6;0;7;2;0;0;2;51 or more;Female;597.4
21/8/2017;2017;1;3;4;4;2;10;3;2;1;4;1;10;1;6;2;1;2;4;1;2;36 to 50;Male;647.7
21/8/2017;2017;4;5;1;2;10;5;4;3;2;3;4;9;2;5;10;7;1;8;3;7;36 to 50;Female;615
22/8/2017;2017;1;5;1;2;3;8;1;2;2;4;0;5;0;7;7;2;2;3;0;4;21 to 35;Female;589.1
23/8/2017;2017;3;0;5;10;10;10;10;5;1;5;3;4;0;8;0;3;2;10;2;10;36 to 50;Female;733.6
23/8/2017;2017;4;5;3;6;7;3;2;5;1;4;1;2;2;5;3;5;2;4;0;3;36 to 50;Female;634
23/8/2017;2017;2;4;2;2;2;5;2;2;2;3;2;5;1;8;7;1;1;2;1;2;21 to 35;Female;579.1
23/8/2017;2017;4;4;7;8;3;10;1;5;1;5;0;8;0;7;6;2;2;2;0;5;36 to 50;Male;662.8
23/8/2017;2017;5;4;6;2;2;5;1;1;1;3;0;2;0;6;0;7;2;10;0;10;Less than 20;Female;637.6
23/8/2017;2017;4;1;10;10;10;10;10;5;1;8;10;7;10;5;0;0;2;10;10;10;51 or more;Male;794.8
23/8/2017;2017;5;1;10;10;10;10;6;5;1;10;2;10;10;6;10;1;2;10;8;5;51 or more;Female;758.2
23/8/2017;2017;1;3;7;2;4;1;0;2;1;0;1;3;0;7;0;0;1;8;0;7;21 to 35;Male;614.2
24/8/2017;2017;5;2;10;3;10;10;0;0;1;9;4;6;0;9;0;0;2;4;1;10;36 to 50;Female;703.6
24/8/2017;2017;4;3;10;5;7;10;8;2;2;5;2;6;0;6;0;1;2;10;2;10;51 or more;Female;692.8
24/8/2017;2017;5;0;10;7;10;7;10;5;2;8;5;7;5;7;0;0;2;3;10;10;Less than 20;Female;749.3
24/8/2017;2017;3;3;5;5;4;8;1;0;2;8;2;2;5;6;0;2;2;5;0;4;51 or more;Male;635.9
24/8/2017;2017;2;1;7;3;10;5;7;5;2;8;6;1;5;7;10;1;2;5;1;10;21 to 35;Male;675
24/8/2017;2017;5;4;5;2;3;5;6;3;2;6;4;10;5;8;0;1;2;4;5;10;36 to 50;Male;683.8
24/8/2017;2017;5;4;5;2;3;5;6;3;2;6;4;10;5;8;0;1;2;4;5;10;36 to 50;Male;683.8
24/8/2017;2017;5;3;10;5;10;10;10;5;1;3;2;5;10;8;0;5;1;10;2;10;36 to 50;Male;723.6
24/8/2017;2017;0;3;1;0;5;4;3;0;1;9;3;4;10;10;0;4;1;1;10;0;Less than 20;Male;632
24/8/2017;2017;1;3;0;2;4;3;3;0;1;10;10;2;10;8;0;0;1;1;10;10;Less than 20;Male;663.5
24/8/2017;2017;5;1;7;3;10;3;7;5;1;8;5;9;5;7;0;1;2;10;8;8;21 to 35;Male;746.3
24/8/2017;2017;4;3;10;8;10;8;5;5;1;8;1;4;3;8;0;3;2;8;1;10;36 to 50;Female;721.7
24/8/2017;2017;2;2;10;8;6;10;3;1;1;3;2;7;5;8;8;1;2;10;2;7;51 or more;Male;690
25/8/2017;2017;1;1;2;4;1;3;1;1;1;5;3;4;7;7;4;1;2;1;1;7;21 to 35;Female;636.5
25/8/2017;2017;1;2;8;4;8;5;2;3;2;7;1;6;8;7;0;0;2;4;1;10;21 to 35;Male;674.3
25/8/2017;2017;4;4;5;6;4;2;2;2;1;5;0;8;0;7;6;1;2;4;0;7;36 to 50;Male;644.1
25/8/2017;2017;5;1;5;1;3;5;2;0;2;2;0;2;0;7;5;0;1;5;1;10;21 to 35;Male;607.2
25/8/2017;2017;1;3;5;4;2;4;2;0;1;7;0;3;1;7;6;5;2;4;2;4;21 to 35;Male;614.2
25/8/2017;2017;2;5;0;3;3;10;0;0;1;8;2;3;0;5;10;3;1;2;3;3;Less than 20;Male;584.9
25/8/2017;2017;5;3;10;4;4;10;10;5;1;7;4;9;5;9;0;1;1;10;5;10;21 to 35;Female;734.8
25/8/2017;2017;5;4;10;3;10;5;0;4;2;7;4;6;0;6;10;3;2;10;2;10;51 or more;Female;665.6
26/8/2017;2017;4;4;5;6;4;2;2;2;1;5;0;8;0;7;6;1;2;4;0;7;36 to 50;Male;644.1
26/8/2017;2017;2;3;8;4;6;3;7;3;1;2;2;8;2;7;5;1;2;4;3;5;21 to 35;Male;664.5
26/8/2017;2017;0;3;0;8;2;10;0;0;2;10;3;1;1;8;0;0;2;1;2;1;36 to 50;Female;615.7
26/8/2017;2017;2;1;2;10;4;10;2;5;1;8;3;7;10;9;0;10;1;7;3;10;Less than 20;Female;695.3
27/8/2017;2017;3;4;4;5;5;10;3;5;1;5;3;10;3;6;10;4;2;5;7;5;36 to 50;Female;674.9
27/8/2017;2017;2;2;10;6;10;3;3;5;2;7;1;3;10;5;0;2;2;10;1;10;51 or more;Female;693.7
27/8/2017;2017;1;4;6;6;6;6;3;0;2;4;2;3;0;6;0;5;1;2;4;3;21 to 35;Male;597
27/8/2017;2017;5;2;10;10;10;10;6;2;1;9;3;5;2;8;0;8;2;8;1;6;36 to 50;Female;716.8
27/8/2017;2017;2;2;6;3;5;1;2;2;2;5;1;9;3;9;0;10;2;5;4;8;21 to 35;Male;641.3
27/8/2017;2017;5;4;1;6;10;6;8;4;1;8;3;10;5;5;10;5;1;4;4;8;51 or more;Female;671.3
27/8/2017;2017;3;3;4;10;7;5;3;3;1;8;5;6;10;7;2;2;2;10;4;7;51 or more;Female;713.4
27/8/2017;2017;5;5;1;0;10;5;0;5;2;7;0;5;10;7;10;5;2;1;0;7;51 or more;Female;628.2
28/8/2017;2017;1;1;0;2;10;7;10;0;2;8;4;1;1;8;10;0;1;3;7;10;51 or more;Male;632.7
28/8/2017;2017;5;2;5;10;5;4;5;0;1;10;2;10;2;8;0;0;2;2;2;7;21 to 35;Female;697.4
28/8/2017;2017;1;3;3;4;4;5;5;5;2;2;1;3;5;7;0;8;1;5;6;1;21 to 35;Male;612.5
28/8/2017;2017;5;5;1;1;3;5;1;3;2;6;1;2;10;7;10;3;1;0;0;10;36 to 50;Female;597
28/8/2017;2017;4;5;6;2;10;2;0;5;2;4;1;10;0;7;0;0;1;10;1;10;51 or more;Female;651.3
28/8/2017;2017;1;4;0;0;0;1;0;5;1;0;0;2;0;9;10;10;2;2;0;5;21 to 35;Female;568.5
29/8/2017;2017;5;2;4;4;5;4;4;5;1;5;4;10;1;7;0;3;1;5;4;10;21 to 35;Male;683.6
29/8/2017;2017;3;1;10;8;2;8;6;1;2;9;2;6;10;6;3;5;1;10;1;7;21 to 35;Male;670.7
29/8/2017;2017;3;3;2;1;5;8;0;2;1;5;1;1;3;5;5;0;1;2;3;2;36 to 50;Male;608.3
29/8/2017;2017;3;2;3;5;10;4;10;4;1;4;4;1;7;8;7;1;2;10;7;9;36 to 50;Female;705.8
29/8/2017;2017;4;2;10;2;10;2;6;2;2;8;3;4;3;6;10;2;2;5;2;7;36 to 50;Male;655
29/8/2017;2017;5;2;5;6;5;10;2;0;1;5;3;3;4;7;4;1;1;7;7;3;36 to 50;Female;661.8
29/8/2017;2017;1;4;7;6;7;9;3;5;1;7;4;2;1;6;6;5;1;5;2;3;21 to 35;Female;639.3
29/8/2017;2017;4;1;10;3;3;2;6;4;2;3;4;4;2;10;3;7;2;2;3;10;36 to 50;Female;659.2
29/8/2017;2017;4;0;3;6;10;10;3;4;1;8;9;8;5;9;0;1;2;7;10;10;21 to 35;Female;756.7
29/8/2017;2017;5;2;10;10;10;6;1;5;1;0;0;6;0;6;0;1;2;4;2;10;51 or more;Female;699.6
29/8/2017;2017;3;1;5;3;0;10;3;1;1;5;4;10;1;7;0;0;2;7;1;4;36 to 50;Female;676.8
30/8/2017;2017;2;3;4;4;8;6;7;0;1;5;4;6;2;7;2;2;2;3;4;2;Less than 20;Female;659
30/8/2017;2017;5;3;10;4;10;7;10;5;1;9;4;6;10;7;0;0;2;8;3;10;51 or more;Female;754.2
30/8/2017;2017;2;1;2;5;10;10;4;5;2;5;9;3;1;8;0;1;2;10;7;7;36 to 50;Female;702.8
30/8/2017;2017;3;3;3;7;6;5;5;2;2;5;5;1;4;7;5;6;1;1;1;3;21 to 35;Female;607
30/8/2017;2017;3;2;2;7;8;5;10;3;2;6;7;1;3;8;2;5;1;4;5;3;36 to 50;Male;648
30/8/2017;2017;5;3;10;10;10;4;1;5;1;8;3;8;5;7;2;1;1;10;1;10;51 or more;Female;713.8
30/8/2017;2017;3;2;6;3;4;5;6;0;1;7;2;4;10;8;0;2;2;5;0;5;36 to 50;Female;674.1
31/8/2017;2017;4;5;6;5;9;10;3;2;1;7;6;5;5;8;2;5;2;8;0;4;36 to 50;Female;684.5
31/8/2017;2017;1;1;1;4;0;8;1;0;1;1;2;5;4;8;10;6;2;2;2;2;21 to 35;Female;604.6
31/8/2017;2017;4;3;6;5;6;3;8;2;1;6;1;4;7;8;7;2;2;6;2;8;21 to 35;Female;677.5
31/8/2017;2017;2;1;2;7;2;8;4;0;1;6;2;5;5;7;0;1;1;4;4;10;21 to 35;Female;660.5
31/8/2017;2017;5;2;1;8;10;6;6;5;1;10;6;10;1;6;0;3;2;10;4;10;51 or more;Male;736.1
31/8/2017;2017;4;5;10;5;5;10;0;5;1;3;0;6;0;10;0;0;2;10;2;9;21 to 35;Female;697
31/8/2017;2017;2;3;4;10;6;10;4;0;1;5;5;10;4;7;0;4;2;10;8;2;21 to 35;Female;698.9
31/8/2017;2017;2;3;4;10;7;10;10;0;1;4;8;9;4;7;0;4;2;10;8;2;21 to 35;Female;712.3
31/8/2017;2017;3;4;2;2;4;6;4;5;1;1;4;10;10;7;0;3;2;5;2;5;36 to 50;Female;678.5
13/9/2017;2017;5;3;10;10;8;10;8;5;1;9;5;10;5;7;0;7;2;10;3;5;36 to 50;Male;746.5
13/9/2017;2017;4;5;0;6;4;7;2;0;1;5;0;6;5;9;5;5;1;1;0;5;21 to 35;Female;611.8
13/9/2017;2017;3;4;10;10;10;10;10;4;1;10;5;6;10;7;10;5;2;7;8;10;36 to 50;Male;740.6
13/9/2017;2017;2;3;8;1;1;5;1;1;2;10;0;4;1;5;10;0;2;2;1;2;21 to 35;Female;598.7
13/9/2017;2017;2;5;10;6;5;4;0;5;2;1;0;1;0;8;3;7;2;4;1;8;36 to 50;Female;617.4
13/9/2017;2017;5;0;10;10;5;10;2;5;2;6;10;7;3;7;0;1;2;5;10;7;21 to 35;Female;735.7
13/9/2017;2017;5;2;2;1;3;4;3;0;1;9;2;9;0;9;0;6;2;1;3;7;21 to 35;Female;654.9
14/9/2017;2017;4;1;5;7;7;10;3;1;1;6;2;10;5;7;0;1;2;4;8;10;36 to 50;Male;719.3
14/9/2017;2017;3;3;10;4;2;10;2;0;1;7;1;4;0;8;0;4;2;3;1;10;21 to 35;Male;662.2
14/9/2017;2017;1;2;10;10;10;7;4;3;2;5;4;8;3;7;4;2;2;7;1;10;21 to 35;Male;690
14/9/2017;2017;1;3;10;7;6;7;10;1;1;6;1;7;1;8;0;8;2;8;1;10;21 to 35;Female;686.6
14/9/2017;2017;2;2;7;4;10;8;6;3;1;5;0;2;2;5;0;1;2;10;10;5;21 to 35;Female;696.9
15/9/2017;2017;1;4;1;7;10;2;10;1;2;9;2;5;10;8;2;1;2;10;5;8;21 to 35;Female;682.8
15/9/2017;2017;4;4;6;6;5;10;2;4;1;6;5;10;5;8;0;0;2;10;6;10;51 or more;Female;729.7
